2018-01-18,0.0004875852107202652
2018-01-17,0.0004877105980094723
2018-01-16,0.000487875838783345
2018-01-15,0.0004877311151470171
2018-01-14,0.0004873992361519439
2018-01-13,0.00048731414307776934
2018-01-12,0.0004873069497378652
2018-01-11,0.0004875175404719294
2018-01-10,0.0004875613152043309
2018-01-09,0.0004877565136641487
2018-01-08,0.00048760109571049844
2018-01-07,0.0004874223626502983
2018-01-06,0.0004873278332336316
2018-01-05,0.0004873276707041501
2018-01-04,0.00048726156827973995
2018-01-03,0.0004872712012990328
2018-01-02,0.00048753925239480676
2018-01-01,0.0004874267177823372
2017-12-31,0.0004872386635861964
2017-12-30,0.0004871232563187074
2017-12-29,0.00048728235778122605
2017-12-28,0.0004869071739270801
2017-12-27,0.00048711650004597257
2017-12-26,0.0004873150838480607
2017-12-25,0.00048727771782015346
2017-12-24,0.0004870012675252752
2017-12-23,0.00048713847236135334
2017-12-22,0.0004790581052093493
2017-12-21,0.00048680838792975167
2017-12-20,0.0004869269078171255
2017-12-19,0.0004869664399592284
2017-12-18,0.00048716559738252443
2017-12-17,0.0004869686020871074
2017-12-16,0.00048701063931438373
2017-12-15,0.00047927778545855547
2017-12-14,0.0004864812397260401
2017-12-13,0.0004867985652616124
2017-12-12,0.0004869629206882235
2017-12-11,0.000487019650188503
2017-12-10,0.00048685566832182276
2017-12-09,0.0004868760841481954
2017-12-08,0.000478754491401395
2017-12-07,0.000486265569182555
2017-12-06,0.0004868802223156882
2017-12-05,0.00048636636218058886
2017-12-04,0.0004868638299598748
2017-12-03,0.00048661552601063254
2017-12-02,0.0004867732998093884
2017-12-01,0.00047854262548694445
2017-11-30,0.0004863111898200752
2017-11-29,0.0004867357043802871
2017-11-28,0.0004866286348702091
2017-11-27,0.0004868210284235439
2017-11-26,0.00048666758479916903
2017-11-25,0.00048661837551561716
2017-11-24,0.0004783613040879531
2017-11-23,0.0004861995960886003
2017-11-22,0.0004865534976462047
2017-11-21,0.0004864629172431653
2017-11-20,0.0004866135139205061
2017-11-19,0.00048647320255841754
2017-11-18,0.0004864296818580154
2017-11-17,0.0004751439975417962
2017-11-16,0.0004856258089184972
2017-11-15,0.0004864010890682209
2017-11-14,0.0004862804088741625
2017-11-13,0.0004864381486934665
2017-11-12,0.0004863580190644102
2017-11-11,0.0004862682452238402
2017-11-10,0.000475167607545305
2017-11-09,0.00048547574987324886
2017-11-08,0.00048622368251025993
2017-11-07,0.00048615823573730613
2017-11-06,0.0004863297986886735
2017-11-05,0.0004862858983786574
2017-11-04,0.00048609759187192507
2017-11-03,0.0004752486272409682
2017-11-02,0.00048575222643552744
2017-11-01,0.0004860806683336979
2017-10-31,0.0004859058800557639
2017-10-30,0.00048614940609662335
2017-10-29,0.0004860911088921469
2017-10-28,0.0004859911090941485
2017-10-27,0.00047540960671821017
2017-10-26,0.0004855660654136341
2017-10-25,0.0004859509607916554
2017-10-24,0.000485736772849232
2017-10-23,0.0004859698045747297
2017-10-22,0.000485924459116125
2017-10-21,0.0004858598027114477
2017-10-20,0.0004753135180549166
2017-10-19,0.0004853841003883554
2017-10-18,0.0004856198333185502
2017-10-17,0.00048548463152717404
2017-10-16,0.00048574648047338954
2017-10-15,0.00048571149599731836
2017-10-14,0.000485572421172146
2017-10-13,0.0004748193125095695
2017-10-12,0.0004852105597169773
2017-10-11,0.00048553653809775457
2017-10-10,0.0004854094412722442
2017-10-09,0.00048424094309011066
2017-10-08,0.00048557244837148694
2017-10-07,0.00048545450341779103
2017-10-06,0.0004749024083319792
2017-10-05,0.0004850547040779665
2017-10-04,0.0004854809119278913
2017-10-03,0.0004854741380479567
2017-10-02,0.0004841120280630209
2017-10-01,0.000485397830471297
2017-09-30,0.0004852825698927377
2017-09-29,0.00047589260532337736
2017-09-28,0.0004853338765471831
